DateTime,AddedIPs,RemovedIPs
1532098922,57,57
1532100122,50,50
1532100723,29,29
1532101321,64,64
1532102522,80,80
1532103121,54,54
1532103721,62,62
1532104922,76,76
1532105522,67,67
1532106122,50,50
1532107321,62,62
1532107922,42,42
1532108522,64,64
1532109722,95,95
1532110322,41,41
1532110923,85,85
1532112121,87,87
1532113322,78,78
1532114522,77,77
1532115722,90,90
1532116921,89,89
1532117522,55,55
1532118122,65,65
1532119322,67,67
1532120522,88,88
1532121122,81,81
1532121721,65,65
1532122322,75,75
1532122921,77,77
1532124121,95,95
1532125322,99,100
1532126521,52,51
1532127721,99,99
1532128321,91,91
1532128922,77,77
1532130121,98,98
1532131322,92,92
1532132522,88,88
1532133722,70,70
1532134922,81,81
1532136122,98,98
1532136722,66,66
1532137322,85,85
1532137921,73,73
1532138522,60,60
1532139721,100,100
1532140322,57,57
1532140922,42,42
1532142122,98,98
1532143322,99,99
1532143922,73,73
1532144522,66,66
1532145121,65,65
1532145722,86,86
1532146922,100,100
1532147521,87,87
1532148121,72,72
1532148722,96,97
1532149321,92,91
1532149924,93,93
1532150522,87,87
1532151122,75,75
1532151721,22,22
1532152321,81,81
1532152922,26,26
1532153521,89,89
1532154122,41,41
1532155322,96,96
1532156522,98,98
1532157721,100,100
1532158922,94,94
1532159522,83,83
1532160122,82,82
1532161322,66,66
1532162522,89,89
1532163721,100,100
1532164923,100,100
1532166123,100,100
1532167322,72,72
1532167921,96,96
1532168522,17,17
1532169722,77,77
1532170921,86,86
1532172122,95,95
1532173321,94,94
1532174522,100,100
1532175122,93,93
1532175722,61,61
1532176322,86,86
1532176921,83,83
1532178122,73,73
1532179322,100,100
1532180522,63,63
1532181722,100,100
1532182922,100,100
1532183522,88,88
1532184121,55,55
1532185322,56,56
1532186522,45,45
1532187123,82,82
1532187722,34,34
1532188922,98,98
1532189522,36,36
1532190121,74,74
1532190722,87,87
1532191322,72,72
1532192521,89,89
1532193721,100,100
1532194322,76,76
1532194922,79,79
1532196122,90,90
1532197322,100,100
1532197922,48,48
1532198522,61,61
1532199722,100,100
1532200322,53,53
1532200922,93,93
1532201522,89,89
1532202123,92,92
1532203321,99,99
1532204521,93,93
1532205722,100,100
1532206322,82,82
1532206922,91,91
1532207522,63,63
1532208121,69,69
1532209322,100,100
1532210521,100,100
1532211722,92,92
1532212322,75,75
1532212922,81,81
1532213522,89,89
1532214122,90,90
1532214722,77,77
1532215322,87,87
1532216522,100,100
1532217121,65,65
1532217723,86,86
1532218322,76,76
1532218921,76,76
1532219522,86,86
1532220122,87,87
1532221322,100,100
1532221922,88,88
1532222521,83,83
1532223722,99,99
1532224323,83,83
1532224922,82,82
1532226122,100,100
1532227321,76,76
1532227922,84,84
1532228522,82,82
1532229722,94,94
1532230921,50,50
1532232122,100,100
1532232722,67,67
1532233323,92,92
1532234522,99,99
1532235722,90,90
1532236322,86,86
1532236921,71,71
1532237522,88,88
1532238122,85,85
1532238721,85,85
1532239322,84,84
1532240522,98,98
1532241722,100,100
1532242922,99,99
1532243521,81,81
1532244122,73,73
1532245322,100,100
