DateTime,AddedIPs,RemovedIPs
1530486169,2,0
1530489769,1,2
1530496968,2,2
1530500569,3,4
1530504169,4,2
1530507768,0,3
1530511429,1,1
1530515028,1,0
1530518569,0,1
1530522229,1,1
1530525829,1,0
1530529370,4,0
1530533030,2,1
1530536629,4,3
1530538069,1,2
1530540170,0,2
1530543772,1,0
1530547369,4,1
1530550969,2,1
1530554629,3,0
1530558171,1,0
1530561773,1,0
1530565371,0,3
1530568969,2,0
1530572569,0,1
1530576169,1,2
1530579772,1,2
1530583371,2,2
1530587030,5,5
1530590571,4,0
1530594169,1,0
1530601371,0,1
1530604970,2,0
1530608571,3,2
1530612170,2,3
1530615290,2,0
1530615770,0,2
1530619371,4,0
1530623032,1,5
1530626570,2,0
1530630170,1,3
1530633770,4,0
1530637373,2,2
1530640971,1,2
1530644572,1,0
1530648231,2,13
1530651770,1,3
1530655370,1,0
1530658970,1,0
1530662572,0,3
1530669770,0,1
1530673370,4,5
1530677031,4,3
1530680570,1,1
1530684171,0,1
1530687772,2,0
1530691372,1,2
1530694972,1,2
1530698571,1,0
1530702172,2,1
1530705832,0,5
1530712971,0,5
1530716572,2,3
1530723771,2,2
1530727371,1,1
1530730971,1,1
1530741772,1,4
1530748972,3,0
1530752571,0,3
1530756232,1,7
1530759772,3,0
1530763372,3,2
1530766972,1,0
1530770572,2,0
1530774231,1,1
1530777772,0,1
1530781372,4,1
1530783112,1,0
1530792172,1,0
1530795773,2,1
1530799373,1,0
1530802972,1,2
1530806572,2,2
1530810173,2,0
1530813833,1,1
1530817372,5,0
1530828172,1,0
1530831833,0,1
1530835373,1,1
1530842632,0,1
1530846172,3,6
1530849773,4,3
1530853373,2,2
1530856973,1,6
1530860633,1,0
1530864203,11,2
1530867802,1,0
1530871341,2,5
1530874941,2,3
1530882263,2,2
1530885742,2,0
1530889342,4,0
1530893002,2,4
1530896601,1,0
1530900202,0,5
1530903802,2,0
1530907342,3,2
1530910942,1,0
1530914602,1,3
1530918202,1,0
1530921802,1,1
1530925403,2,1
1530926602,2,0
1530932542,1,8
1530936202,3,0
1530939802,0,4
1530947003,0,2
