DateTime,AddedIPs,RemovedIPs
1532147797,14,3
1532148294,170,162
1532148755,9,1
1532149231,187,163
1532149724,4,2
1532150193,144,156
1532150672,13,2
1532151143,191,91
1532151636,3,7
1532152103,139,153
1532152589,7,2
1532153070,208,138
1532153562,1,11
1532154014,196,150
1532154491,6,10
1532155029,196,178
1532155472,19,5
1532156446,243,134
1532157379,227,163
1532158356,216,135
1532159423,224,178
1532160501,160,47
1532161498,168,132
1532162411,175,140
1532163409,176,163
1532164353,191,168
1532165298,211,141
1532166289,158,174
1532167219,149,168
1532168204,202,152
1532169138,157,31
1532170093,202,187
1532171104,153,280
1532172010,175,23
1532172972,209,134
1532173968,209,150
1532174933,148,131
1532175889,206,164
1532176811,186,128
1532177777,122,153
1532178763,127,180
1532179713,139,146
1532180697,147,176
1532181634,131,119
1532182590,120,140
1532183545,155,151
1532184506,156,143
1532185466,14,3
1532186184,172,214
1532186440,14,8
1532187384,140,11
1532188359,149,146
1532189368,133,276
1532190259,9,5
1532191229,183,279
1532192171,136,20
1532193159,140,145
1532194101,173,162
1532195095,124,122
1532196025,166,426
1532196987,159,226
1532198049,135,221
1532199168,161,196
1532200103,120,264
1532201074,164,258
1532202011,127,196
1532203039,116,144
1532203941,102,141
1532204891,14,5
1532205609,126,155
1532205898,7,2
1532206592,111,146
1532207059,5,1
1532207536,99,171
1532208032,5,8
1532208489,108,165
1532209028,12,5
1532209530,128,110
1532209947,6,2
1532210655,134,154
1532210911,2,14
1532211626,120,136
1532212096,12,2
1532212814,129,165
1532213076,10,5
1532213784,103,162
1532214028,1,0
1532214993,141,135
1532215944,140,179
1532216914,141,176
1532217860,138,175
1532218815,170,149
1532219800,145,231
1532220765,137,185
1532221701,134,216
1532222677,80,178
1532223612,119,194
1532224617,133,191
1532225546,126,169
1532226490,138,197
1532227511,125,168
1532228467,129,202
1532229378,114,204
1532230391,120,207
1532231292,95,27
1532232257,112,231
1532233226,111,174
1532234194,140,192
1532235156,140,177
1532236098,119,220
1532237092,119,182
1532238295,135,233
1532239229,123,144
1532240182,155,224
1532241154,124,243
1532242095,147,251
1532243090,150,308
1532244024,134,361
1532244994,125,309
1532245973,157,357
1532247155,163,282
1532248140,140,211
1532249119,139,164
1532250076,135,194
1532250984,114,182
1532251944,145,214
1532252912,164,214
1532253860,169,206
1532254825,105,195
1532255794,121,199
1532256794,195,257
1532257699,139,155
1532258688,121,255
1532259657,163,297
1532260572,156,298
1532261549,170,233
1532262498,143,356
1532263512,157,326
1532264440,127,184
1532265461,119,164
1532266587,145,156
1532267555,158,163
1532268494,128,149
1532269485,138,149
1532270412,150,156
1532271377,157,135
1532272356,95,25
1532273319,122,181
1532274307,144,152
1532275277,144,134
1532275748,7,2
1532276186,141,148
1532276670,11,11
1532277134,123,10
