DateTime,Entries,UniqueIPs
1532197936,76744,9333573
1532198374,76746,9333576
1532199092,76744,9333574
1532199871,76746,9333576
1532200533,76745,9333575
1532201493,76747,9333577
1532201767,76744,9333573
1532202213,76743,9333572
1532202933,76738,9333567
1532203701,76739,9333568
1532204374,76732,9333561
1532205093,76726,9333555
1532205607,76730,9333559
1532205813,76731,9333561
1532206533,76730,9333560
1532207252,76731,9333561
1532207534,76734,9333563
1532207973,76737,9333566
1532208694,76727,9333556
1532209465,76724,9333554
1532210134,76719,9333549
1532210853,76724,9333554
1532211372,76728,9333559
1532211574,76725,9333556
1532212294,76723,9333554
1532213013,76725,9333556
1532213536,76714,9333542
1532213733,76718,9333546
1532214503,76717,9333545
1532215463,76720,9333548
1532216133,76724,9333552
1532216853,76725,9333553
1532217373,76735,9333562
1532217574,76735,9333563
1532218294,76728,9333556
1532219013,76719,9333547
1532219734,76719,9333547
1532220454,76715,9333543
1532221177,76715,9333543
1532222134,76715,9333543
1532223093,76711,9333539
1532223369,76708,9333536
1532223813,76700,9333530
1532224533,76697,9333527
1532225301,76714,9333544
1532225973,76708,9333538
1532226693,76708,9333538
1532227208,76716,9333545
1532227418,76715,9333544
1532228133,76711,9333540
1532228853,76710,9333539
1532229137,76710,9333541
1532229574,76712,9333543
1532230293,76707,9333538
1532231063,76708,9333538
1532231742,76707,9333537
1532232692,76709,9333539
1532232970,76706,9333535
1532233413,76709,9333538
1532234133,76706,9333535
1532234900,76703,9333531
1532235574,76698,9333780
1532236533,76696,9333778
1532237057,76707,9333790
1532237733,76702,9333785
1532238693,76701,9333784
1532238965,76696,9333779
1532239653,76697,9333781
1532240373,76696,9333780
1532241093,76700,9333784
1532241812,76699,9333782
1532242533,76700,9333783
1532242823,76702,9333785
1532243494,76694,9333777
1532244011,76702,9333785
1532244213,76705,9333788
1532244739,76705,9333788
1532244932,76701,9333776
1532245654,76701,9333776
1532246678,76701,9333776
1532247333,76701,9333776
1532248054,76701,9333776
1532248583,76703,9333778
1532249013,76701,9333776
1532249732,76690,9333764
1532250513,76696,9333771
1532251413,76697,9333772
1532252133,76694,9333768
1532252415,76696,9333768
1532252855,76694,9333766
1532254053,76688,9333760
1532254336,76680,9333752
1532254773,76686,9333758
1532255305,76675,9333747
1532255734,76673,9333745
1532256257,76664,9333736
1532256695,76661,9333733
1532257414,76656,9333728
1532258192,76650,9333723
1532258651,76650,9333723
1532259093,76648,9333721
1532260113,76642,9333714
1532261253,76643,9333714
1532262036,76650,9333721
1532262692,76650,9333721
1532263412,76649,9333720
1532263950,76653,9333724
1532264374,76652,9333723
1532265094,76646,9333717
1532265813,76646,9333717
1532266534,76647,9333718
1532267253,76646,9333717
1532267791,76656,9333728
1532267973,76654,9333726
1532268692,76650,9333722
1532269413,76653,9333725
1532269935,76647,9333719
1532270133,76649,9333721
1532270853,76648,9333719
1532271603,76650,9333721
1532272103,76656,9333727
1532272292,76653,9333724
1532273013,76653,9333724
1532273292,76652,9333723
1532273733,76654,9333725
1532274010,76663,9333735
1532274694,76661,9333733
1532275654,76662,9333734
1532276184,76663,9333734
1532276612,76657,9333728
1532277333,76659,9333730
1532279013,76654,9333725
1532279733,76659,9333736
1532280453,76660,9333737
1532280973,76626,9333704
1532281173,76627,9333705
1532281894,76630,9333708
1532282612,76636,9333714
1532282898,76633,9333711
1532283333,76647,9333727
1532284053,76647,9333727
1532284823,76644,9333722
1532285733,76644,9333722
1532286454,76644,9333722
1532286980,76648,9333726
1532287174,76644,9333722
1532287945,76646,9333724
1532288908,76638,9333716
1532289813,76637,9333715
1532290828,76641,9333719
1532291492,76639,9333716
1532292214,76635,9333712
1532292736,76632,9333710
1532293174,76628,9333706
1532294133,76622,9333700
1532294653,76630,9333708
1532294853,76629,9333706
1532295573,76626,9333703
1532296293,76628,9333705
1532296570,76629,9333706
1532297014,76631,9333708
1532297733,76627,9333704
1532298507,76642,9333719
1532299174,76645,9333722
1532299896,76640,9333717
1532300429,76636,9333712
1532300613,76636,9333712
1532301141,76637,9333713
1532301573,76633,9333709
1532302607,76621,9333697
1532303494,76620,9333696
1532304522,76615,9333691
1532305173,76616,9333692
1532305893,76618,9333694
1532306420,76617,9333692
1532306852,76619,9333694
1532308354,76606,9333680
1532309013,76602,9333676
1532309733,76602,9333676
1532310262,76602,9333676
1532310693,76604,9333676
1532311413,76598,9333670
1532312194,76600,9333674
1532313093,76606,9333680
1532314111,76598,9333671
1532314772,76598,9333671
1532315284,76599,9333672
1532315493,76598,9333672
1532316018,76604,9333678
1532316971,76605,9333679
1532317452,76601,9333675
1532317953,76592,9333664
1532318853,76590,9333662
1532319864,76579,9333651
1532320773,76582,9333654
1532321789,76581,9333653
1532322693,76579,9364006
1532323413,76578,9364005
1532323689,76576,9364003
1532324133,76574,9364001
1532324853,76618,9364045
1532326053,76612,9364039
1532327013,76609,9364036
1532327538,76615,9364040
1532327734,76613,9364038
1532328453,76612,9364037
1532329477,76624,9364049
1532330373,76627,9364053
1532331093,76626,9364052
1532331387,76624,9364052
1532331813,76625,9364053
1532332773,76626,9364054
1532333307,76624,9364052
1532333974,76621,9364049
1532334693,76624,9364052
1532335209,76618,9364046
1532335412,76618,9364046
1532336853,76621,9364049
1532337143,76618,9364045
1532337573,76615,9364042
1532338293,76616,9364043
1532339061,76619,9364046
1532339733,76619,9364046
1532341734,76614,9364041
1532342442,76613,9364041
1532343093,76611,9364039
1532343627,76611,9364039
1532343813,76609,9364037
1532344534,76612,9364040
1532344807,76614,9364042
1532345252,76616,9364044
1532345974,76616,9364044
1532346693,76616,9364044
1532347252,76621,9364049
1532347463,76611,9364035
1532348133,76615,9364039
1532348854,76614,9364038
1532349375,76605,9364026
1532349573,76608,9364029
1532350293,76610,9364031
1532351013,76612,9364033
1532351294,76604,9364025
1532351733,76605,9364026
1532352453,76607,9364028
1532353228,76608,9364029
1532353894,76611,9364032
1532354613,76612,9364033
