DateTime,AddedIPs,RemovedIPs
1530813362,74,65
1530817214,83,71
1530819123,96,81
1530825844,122,165
1530831617,62,101
1530833763,75,109
1530837602,71,72
1530841443,75,55
1530845283,71,91
1530849123,74,107
1530851043,81,83
1530856815,99,69
1530858723,84,65
1530864483,70,54
1530866402,56,71
1530870243,64,60
1530874563,79,62
1530878415,75,46
1530880323,58,69
1530885123,64,60
1530889216,65,60
1530891123,60,62
1530893285,68,62
1530899042,79,71
1530902887,71,78
1530906723,66,79
1530908643,64,67
1530910563,124,108
1530912482,108,124
1530914418,66,90
1530918243,61,75
1530920163,103,91
1530922083,45,71
1530925923,79,73
1530931682,128,108
1530933602,147,190
1530935763,91,90
1530939614,63,82
1530941524,71,59
1530943443,72,54
1530949202,71,54
1530951123,1,3
1530953042,70,69
1530956883,70,50
1530960963,66,43
1530964814,59,61
1530966724,62,54
1530970563,67,71
1530974402,69,64
1530978723,78,67
1530980642,71,83
1530986415,73,77
1530988324,83,67
1530992163,71,81
1530994083,53,59
1530996002,59,53
1530997923,53,59
1530999843,62,77
1531003682,63,88
1531007762,91,67
1531011611,45,104
1531015443,78,88
1531019282,83,88
1531021202,93,130
1531025283,100,85
1531029122,88,59
1531032963,61,58
1531036815,74,53
1531038724,60,57
1531042562,72,56
1531046644,76,40
1531048563,40,76
1531050482,110,84
1531054322,68,71
1531058163,68,56
1531060564,61,64
1531064642,67,73
1531068722,85,68
1531072839,80,59
1531074726,73,66
1531078802,64,75
1531082643,79,84
1531086482,62,96
1531090562,52,103
1531094414,80,98
1531098243,56,64
1531100403,78,79
1531106403,79,77
1531110483,80,105
1531112412,81,72
1531114324,94,80
1531116242,65,58
1531120082,67,60
1531125842,80,53
1531129683,73,56
1531133522,60,64
1531137362,62,68
1531139524,59,61
1531143362,65,51
1531147202,81,64
1531151043,66,63
1531154882,95,71
1531158722,84,78
1531160643,108,75
1531166422,67,78
1531170243,70,93
1531172162,73,95
1531176003,64,108
1531180082,82,97
1531185842,104,118
1531191612,68,86
1531193523,79,98
1531199523,90,65
1531201443,91,78
1531205282,51,57
1531209123,57,64
1531212964,78,63
1531214883,58,54
1531218726,68,55
1531222562,65,49
1531228563,64,56
1531230482,70,57
1531234322,61,63
1531238164,68,52
1531242024,76,69
1531243923,78,79
1531247762,96,79
1531252567,73,74
1531256407,48,73
1531258323,85,85
1531262162,58,110
1531266003,106,89
1531269842,43,85
1531273682,79,61
1531275603,61,79
1531277522,139,125
1531279442,0,5
1531281362,96,115
1531285683,77,87
1531287603,73,74
1531291442,69,53
1531295282,67,54
1531299122,58,65
1531302964,62,46
1531306814,54,44
1531308723,59,53
1531312562,67,54
1531316403,77,62
1531320242,72,57
1531324083,63,73
1531326242,89,75
1531328162,75,89
1531330083,89,75
